"","FAR","FC","HYB","YEAR","REP","FS","CC","WRT","Density","Rotation","CD","CEC","pH","OM","EstNRel","Su","P","Ca","Mg","K","Na","SOC","TN","SoilCN","InorgN","Bray1P","POMC","POMN","POMCN","PMN","POXC","Sand","Silt","Clay","Prcp","Tmax","Tmin","Temp","TGDD","YIELD","YD","MeanYD","SDYD","Zscore","R","Re"
"139","Gruver","JG1","CHECK1",2019,1,"Animal","Mixed","Low","Medium","Extensive","High",38.645,6.55,5.1,100,11.5,47.5,5441.5,753.5,205.5,31,27.5165,2.2055,12.4834013,23.37012561,27,4.999912099,0.328115461,15.05177133,52.44065068,726.3632,4,34,62,760.41,79.77014581,60.22770452,69.99892516,3008.223,202.3,59.6,8.675,30.0237822400843,0.28893761387658,0.613685440496105,"High"
"140","Gruver","JG1","UIUC1",2019,1,"Animal","Mixed","Low","Medium","Extensive","High",36.36,6.55,5.08,100.5,16,72,5085.5,695.5,280,33.5,27.5165,2.2055,12.4834013,23.37012561,27,4.999912099,0.328115461,15.05177133,52.44065068,726.3632,4,34,62,760.41,79.77014581,60.22770452,69.99892516,3008.223,142.8,0.100000000000023,9.51666666666667,35.3018112678072,0.269580124217173,0.606258353511464,"High"
"141","Doonan","TD","UIUC4",2019,1,"Green","Mixed","High","High","Intensive","Low",32.845,6.1,4.46,94.5,12,47.5,4193,614.5,180.5,33.5,24.45978571,1.950428571,12.54817966,24.52545005,8.214285714,2.564094711,0.160286009,15.65388535,44.54284689,817,5,25,70,755.65,79.27352,59.55134968,69.41243484,2919.636,155.2,120,20.4416666666667,45.3616068805755,0.450638063163941,0.673874785648625,"High"
"142","Doonan","TD","UIUC2",2019,1,"Green","Mixed","High","High","Intensive","Low",37.03,5.95,4.46,94.5,11.5,23,4611,626,174.5,33.5,24.45978571,1.950428571,12.54817966,24.52545005,8.214285714,2.564094711,0.160286009,15.65388535,44.54284689,817,5,25,70,755.65,79.27352,59.55134968,69.41243484,2919.636,115.4,80.2,24.3583333333333,38.0158449820199,0.640741599847482,0.739154709211694,"High"
"143","Doonan","TD","UIUC3",2019,1,"Green","Mixed","High","High","Intensive","Low",35.195,5.9,4.48,94.5,11,24.5,4332,560,156.5,33,24.45978571,1.950428571,12.54817966,24.52545005,8.214285714,2.564094711,0.160286009,15.65388535,44.54284689,817,5,25,70,755.65,79.27352,59.55134968,69.41243484,2919.636,128.1,92.9,22.1666666666667,46.2707316352422,0.479064537846714,0.684053641626982,"High"
"144","Doonan","TD","UIUC1",2019,1,"Green","Mixed","High","High","Intensive","Low",37.81,5.9,4.505,95,10.5,24,4665,590,164,34,24.45978571,1.950428571,12.54817966,24.52545005,8.214285714,2.564094711,0.160286009,15.65388535,44.54284689,817,5,25,70,755.65,79.27352,59.55134968,69.41243484,2919.636,92,56.8,9.51666666666667,35.3018112678072,0.269580124217173,0.606258353511464,"High"
"145","Doonan","TD","ORG1",2019,1,"Green","Mixed","High","High","Intensive","Low",34.47,6.05,4.67,97,9.5,20.5,4482.5,583.5,123.5,31,24.45978571,1.950428571,12.54817966,24.52545005,8.214285714,2.564094711,0.160286009,15.65388535,44.54284689,817,5,25,70,755.65,79.27352,59.55134968,69.41243484,2919.636,104.8,69.6,0.773684210526314,37.3625308758694,0.020707489358704,0.508260502671181,"Medium"
"146","Doonan","TD","ORG4",2019,1,"Green","Mixed","High","High","Intensive","Low",34.69,5.9,4.69,96.5,10,27.5,4325.5,515.5,159.5,29.5,24.45978571,1.950428571,12.54817966,24.52545005,8.214285714,2.564094711,0.160286009,15.65388535,44.54284689,817,5,25,70,755.65,79.27352,59.55134968,69.41243484,2919.636,35.2,0,0,0,NA,NA,NA
"147","Doonan","TD","UIUC7",2019,1,"Green","Mixed","High","High","Intensive","Low",35.54,5.9,4.955,99,9.5,25.5,4472.5,519,130.5,29.5,24.45978571,1.950428571,12.54817966,24.52545005,8.214285714,2.564094711,0.160286009,15.65388535,44.54284689,817,5,25,70,755.65,79.27352,59.55134968,69.41243484,2919.636,56.9,21.7,-10.5416666666667,44.0681178989019,-0.239212999539727,0.405470211536396,"Low"
"148","Doonan","TD","CHECK1",2019,1,"Green","Mixed","High","Low","Intensive","Low",33.73,6,4.875,99,9,24,4394,530.5,121,33.5,24.45978571,1.950428571,12.54817966,24.52545005,8.214285714,2.564094711,0.160286009,15.65388535,44.54284689,817,5,25,70,755.65,79.27352,59.55134968,69.41243484,2919.636,67.9,32.7,8.675,30.0237822400843,0.28893761387658,0.613685440496105,"High"
"149","Smith","AS","UIUC1",2019,2,"Mix","Legume","Low","Low","Extensive","High",21.275,7.1,2.455,69,9,32,3051,553,140.5,32,12.4865,1.233,10.09602762,27.58547909,22,1.935535758,0.135568525,14.32728486,29.03958623,531,5,31,64,759.63,80.59540129,60.57302968,70.58421548,3089.304,109.4,-35.2,9.51666666666667,35.3018112678072,0.269580124217173,0.606258353511464,"High"
"150","Smith","AS","CHECK1",2019,2,"Mix","Legume","Low","Low","Extensive","High",20.915,7.15,2.4,68,8,42,3096.5,487,137,31,12.4865,1.233,10.09602762,27.58547909,22,1.935535758,0.135568525,14.32728486,29.03958623,531,5,31,64,759.63,80.59540129,60.57302968,70.58421548,3089.304,108.5,-36.1,8.675,30.0237822400843,0.28893761387658,0.613685440496105,"High"
"151","Smith","AS","UIUC7",2019,2,"Mix","Legume","Low","Low","Extensive","High",20.295,7.15,2.475,69.5,7.5,35.5,3032.5,457,127.5,30.5,12.4865,1.233,10.09602762,27.58547909,22,1.935535758,0.135568525,14.32728486,29.03958623,531,5,31,64,759.63,80.59540129,60.57302968,70.58421548,3089.304,36.6,-108,-10.5416666666667,44.0681178989019,-0.239212999539727,0.405470211536396,"Low"
"152","Smith","AS","UIUC3",2019,2,"Mix","Legume","Low","Low","Extensive","High",20.05,7.2,2.33,67,7,27.5,2970.5,473,112,29.5,12.4865,1.233,10.09602762,27.58547909,22,1.935535758,0.135568525,14.32728486,29.03958623,531,5,31,64,759.63,80.59540129,60.57302968,70.58421548,3089.304,115.8,-28.8,22.1666666666667,46.2707316352422,0.479064537846714,0.684053641626982,"High"
"153","Smith","AS","ORG1",2019,2,"Mix","Legume","Low","Low","Extensive","High",21.425,7.15,2.625,72.5,11,40,3144.5,512,150,31.5,12.4865,1.233,10.09602762,27.58547909,22,1.935535758,0.135568525,14.32728486,29.03958623,531,5,31,64,759.63,80.59540129,60.57302968,70.58421548,3089.304,135.6,-9,0.773684210526314,37.3625308758694,0.020707489358704,0.508260502671181,"Medium"
"154","Smith","AS","UIUC2",2019,2,"Mix","Legume","Low","Low","Extensive","High",26.695,6.8,2.655,73,8.5,33.5,3705.5,670,150,32.5,12.4865,1.233,10.09602762,27.58547909,22,1.935535758,0.135568525,14.32728486,29.03958623,531,5,31,64,759.63,80.59540129,60.57302968,70.58421548,3089.304,161.5,16.9,24.3583333333333,38.0158449820199,0.640741599847482,0.739154709211694,"High"
"155","Smith","AS","ORG4",2019,2,"Mix","Legume","Low","Low","Extensive","High",22.605,6.95,2.91,77.5,8.5,47,3293,527,167,31,12.4865,1.233,10.09602762,27.58547909,22,1.935535758,0.135568525,14.32728486,29.03958623,531,5,31,64,759.63,80.59540129,60.57302968,70.58421548,3089.304,144.6,0,0,0,NA,NA,NA
"156","Smith","AS","UIUC4",2019,2,"Mix","Legume","Low","Low","Extensive","High",25.56,6.9,3.02,80,9,64,3844,498,207,28,12.4865,1.233,10.09602762,27.58547909,22,1.935535758,0.135568525,14.32728486,29.03958623,531,5,31,64,759.63,80.59540129,60.57302968,70.58421548,3089.304,106.7,-37.9,20.4416666666667,45.3616068805755,0.450638063163941,0.673874785648625,"High"
"157","Ambriole","AA1","UIUC1",2019,2,"Mix","Mixed","Moderate","Low","Extensive","High",14.165,6.7,3.15,79,16,119.5,2101.5,201,161.5,28.5,14.3105,1.4395,9.977028016,17.89632643,72.5,2.390929074,0.179368287,13.28035839,38.09946772,431,37,21,42,616.55,77.83928387,57.81907226,67.82917806,2704.815,137,34.2,9.51666666666667,35.3018112678072,0.269580124217173,0.606258353511464,"High"
"158","Ambriole","AA1","UIUC7",2019,2,"Mix","Mixed","Moderate","Low","Extensive","High",15.845,6.35,2.965,77.5,17.5,131.5,2205.5,218,177.5,29.5,14.3105,1.4395,9.977028016,17.89632643,72.5,2.390929074,0.179368287,13.28035839,38.09946772,431,37,21,42,616.55,77.83928387,57.81907226,67.82917806,2704.815,153.4,50.6,-10.5416666666667,44.0681178989019,-0.239212999539727,0.405470211536396,"Low"
"159","Ambriole","AA1","ORG1",2019,2,"Mix","Mixed","Moderate","Low","Extensive","High",14.995,6.3,2.885,76,15,80,2044.5,216.5,183.5,25,14.3105,1.4395,9.977028016,17.89632643,72.5,2.390929074,0.179368287,13.28035839,38.09946772,431,37,21,42,616.55,77.83928387,57.81907226,67.82917806,2704.815,148.9,46.1,0.773684210526314,37.3625308758694,0.020707489358704,0.508260502671181,"Medium"
"160","Ambriole","AA1","UIUC4",2019,2,"Mix","Mixed","Moderate","Low","Extensive","High",15.645,6.7,2.705,73,15,124,2229,301,145.5,27.5,14.3105,1.4395,9.977028016,17.89632643,72.5,2.390929074,0.179368287,13.28035839,38.09946772,431,37,21,42,616.55,77.83928387,57.81907226,67.82917806,2704.815,143.5,40.7,20.4416666666667,45.3616068805755,0.450638063163941,0.673874785648625,"High"
"161","Ambriole","AA1","CHECK1",2019,2,"Mix","Mixed","Moderate","Low","Extensive","High",15.655,6.55,3.115,81,15,103.5,2228,234,192,26.5,14.3105,1.4395,9.977028016,17.89632643,72.5,2.390929074,0.179368287,13.28035839,38.09946772,431,37,21,42,616.55,77.83928387,57.81907226,67.82917806,2704.815,140.7,37.9,8.675,30.0237822400843,0.28893761387658,0.613685440496105,"High"
"162","Ambriole","AA1","ORG4",2019,2,"Mix","Mixed","Moderate","Low","Extensive","High",14.53,6.2,2.745,74.5,13.5,80.5,1929.5,182,180,23,14.3105,1.4395,9.977028016,17.89632643,72.5,2.390929074,0.179368287,13.28035839,38.09946772,431,37,21,42,616.55,77.83928387,57.81907226,67.82917806,2704.815,102.8,0,0,0,NA,NA,NA
"163","Ambriole","AA1","UIUC3",2019,2,"Mix","Mixed","Moderate","Low","Extensive","High",14.93,5.95,2.87,77.5,15.5,100.5,1913,182,166.5,24.5,14.3105,1.4395,9.977028016,17.89632643,72.5,2.390929074,0.179368287,13.28035839,38.09946772,431,37,21,42,616.55,77.83928387,57.81907226,67.82917806,2704.815,148.2,45.4,22.1666666666667,46.2707316352422,0.479064537846714,0.684053641626982,"High"
"164","Ambriole","AA1","UIUC2",2019,2,"Mix","Mixed","Moderate","Low","Extensive","High",13.835,6,2.315,66.5,15,105,1726.5,170,151,25,14.3105,1.4395,9.977028016,17.89632643,72.5,2.390929074,0.179368287,13.28035839,38.09946772,431,37,21,42,616.55,77.83928387,57.81907226,67.82917806,2704.815,124.9,22.1,24.3583333333333,38.0158449820199,0.640741599847482,0.739154709211694,"High"
"165","Longwell","DL","UIUC7",2019,2,"Mix","Legume","Low","Low","Intensive","Low",12.675,6.65,2.25,65,14,76,1672,296,163.5,36.5,9.7285,1.1495,8.468114182,24.97724517,50,1.20483094,0.09292292,12.93062433,33.93618728,335,53,11,36,476.78,80.3552,59.72224129,70.03872065,3012.426,123,-34.7,-10.5416666666667,44.0681178989019,-0.239212999539727,0.405470211536396,"Low"
"166","Longwell","DL","ORG1",2019,2,"Mix","Legume","Low","Low","Intensive","Low",12.795,6.5,2.235,64.5,12.5,65,1649,299.5,139.5,25.5,9.7285,1.1495,8.468114182,24.97724517,50,1.20483094,0.09292292,12.93062433,33.93618728,335,53,11,36,476.78,80.3552,59.72224129,70.03872065,3012.426,85.2,-72.5,0.773684210526314,37.3625308758694,0.020707489358704,0.508260502671181,"Medium"
"167","Longwell","DL","UIUC4",2019,2,"Mix","Legume","Low","Low","Intensive","Low",11.2,7,2.195,64,11.5,78,1534,298.5,176.5,22,9.7285,1.1495,8.468114182,24.97724517,50,1.20483094,0.09292292,12.93062433,33.93618728,335,53,11,36,476.78,80.3552,59.72224129,70.03872065,3012.426,164.5,6.80000000000001,20.4416666666667,45.3616068805755,0.450638063163941,0.673874785648625,"High"
"168","Longwell","DL","UIUC3",2019,2,"Mix","Legume","Low","Low","Intensive","Low",14.855,6.4,1.89,58,11,46,1874.5,349,160.5,25.5,9.7285,1.1495,8.468114182,24.97724517,50,1.20483094,0.09292292,12.93062433,33.93618728,335,53,11,36,476.78,80.3552,59.72224129,70.03872065,3012.426,153.4,-4.29999999999998,22.1666666666667,46.2707316352422,0.479064537846714,0.684053641626982,"High"
"169","Longwell","DL","CHECK1",2019,2,"Mix","Legume","Low","Low","Intensive","Low",12.875,6.75,2.07,61.5,10,65,1696,329.5,182.5,22.5,9.7285,1.1495,8.468114182,24.97724517,50,1.20483094,0.09292292,12.93062433,33.93618728,335,53,11,36,476.78,80.3552,59.72224129,70.03872065,3012.426,151.2,-6.5,8.675,30.0237822400843,0.28893761387658,0.613685440496105,"High"
"170","Longwell","DL","UIUC1",2019,2,"Mix","Legume","Low","Low","Intensive","Low",13.73,6.5,2.02,60.5,11,56,1787.5,318,134,23.5,9.7285,1.1495,8.468114182,24.97724517,50,1.20483094,0.09292292,12.93062433,33.93618728,335,53,11,36,476.78,80.3552,59.72224129,70.03872065,3012.426,140.3,-17.4,9.51666666666667,35.3018112678072,0.269580124217173,0.606258353511464,"High"
"171","Longwell","DL","UIUC2",2019,2,"Mix","Legume","Low","Low","Intensive","Low",12.73,6.85,2.085,62,11,78.5,1691,340.5,178.5,21.5,9.7285,1.1495,8.468114182,24.97724517,50,1.20483094,0.09292292,12.93062433,33.93618728,335,53,11,36,476.78,80.3552,59.72224129,70.03872065,3012.426,140.5,-17.2,24.3583333333333,38.0158449820199,0.640741599847482,0.739154709211694,"High"
"172","Longwell","DL","ORG4",2019,2,"Mix","Legume","Low","Low","Intensive","Low",13.64,6.8,2.02,60,11,67,1849,341.5,159.5,22.5,9.7285,1.1495,8.468114182,24.97724517,50,1.20483094,0.09292292,12.93062433,33.93618728,335,53,11,36,476.78,80.3552,59.72224129,70.03872065,3012.426,157.7,0,0,0,NA,NA,NA
"173","Steiner","GS","UIUC4",2019,2,"Animal","None","Moderate","Low","Extensive","High",18.9,7.1,2.455,69,21.5,393.5,2483,572,300,31,26.7645,2.8385,9.397865061,26.39594563,387,11.33689491,0.240562359,45.55175384,51.92079626,667.5,41,33,26,529.67,79.63597419,59.41007484,69.52302452,2934.783,160.6,18.7,20.4416666666667,45.3616068805755,0.450638063163941,0.673874785648625,"High"
"174","Steiner","GS","UIUC3",2019,2,"Animal","None","Moderate","Low","Extensive","High",16.9,7.3,2.61,71.5,17,411.5,2209.5,501,340,26,26.7645,2.8385,9.397865061,26.39594563,387,11.33689491,0.240562359,45.55175384,51.92079626,667.5,41,33,26,529.67,79.63597419,59.41007484,69.52302452,2934.783,174.8,32.9,22.1666666666667,46.2707316352422,0.479064537846714,0.684053641626982,"High"
"175","Steiner","GS","ORG1",2019,2,"Animal","None","Moderate","Low","Extensive","High",23.02,7.25,3.33,83,22.5,666.5,3203,590,389,31.5,26.7645,2.8385,9.397865061,26.39594563,387,11.33689491,0.240562359,45.55175384,51.92079626,667.5,41,33,26,529.67,79.63597419,59.41007484,69.52302452,2934.783,135.6,-6.30000000000001,0.773684210526314,37.3625308758694,0.020707489358704,0.508260502671181,"Medium"
"176","Steiner","GS","ORG4",2019,2,"Animal","None","Moderate","Low","Extensive","High",19.96,7.15,3.545,85.5,21,537.5,2743,541.5,296,29.5,26.7645,2.8385,9.397865061,26.39594563,387,11.33689491,0.240562359,45.55175384,51.92079626,667.5,41,33,26,529.67,79.63597419,59.41007484,69.52302452,2934.783,141.9,0,0,0,NA,NA,NA
"177","Steiner","GS","CHECK1",2019,2,"Animal","None","Moderate","Low","Extensive","High",21.94,7.25,3.105,81.5,21,529,3011,615,268,37,26.7645,2.8385,9.397865061,26.39594563,387,11.33689491,0.240562359,45.55175384,51.92079626,667.5,41,33,26,529.67,79.63597419,59.41007484,69.52302452,2934.783,137.2,-4.70000000000002,8.675,30.0237822400843,0.28893761387658,0.613685440496105,"High"
"178","Steiner","GS","UIUC1",2019,2,"Animal","None","Moderate","Medium","Extensive","High",24.67,7.25,3.54,85.5,27,793,3530.5,586,375,34.5,26.7645,2.8385,9.397865061,26.39594563,387,11.33689491,0.240562359,45.55175384,51.92079626,667.5,41,33,26,529.67,79.63597419,59.41007484,69.52302452,2934.783,149.9,8,9.51666666666667,35.3018112678072,0.269580124217173,0.606258353511464,"High"
"179","Steiner","GS","UIUC7",2019,2,"Animal","None","Moderate","Low","Extensive","High",22.62,7.3,3.135,81,22,654.5,3119.5,602.5,357,36,26.7645,2.8385,9.397865061,26.39594563,387,11.33689491,0.240562359,45.55175384,51.92079626,667.5,41,33,26,529.67,79.63597419,59.41007484,69.52302452,2934.783,172.1,30.2,-10.5416666666667,44.0681178989019,-0.239212999539727,0.405470211536396,"Low"
"180","Steiner","GS","UIUC2",2019,2,"Animal","None","Moderate","Low","Extensive","High",21.67,7.2,3.17,81.5,20.5,647,3059,550,286.5,33.5,26.7645,2.8385,9.397865061,26.39594563,387,11.33689491,0.240562359,45.55175384,51.92079626,667.5,41,33,26,529.67,79.63597419,59.41007484,69.52302452,2934.783,150.8,8.90000000000001,24.3583333333333,38.0158449820199,0.640741599847482,0.739154709211694,"High"
"181","Gruver","JG1","UIUC7",2019,2,"Animal","Mixed","Low","Medium","Extensive","High",35.02,6.85,4.57,96,9.5,64.5,5263.5,678,204.5,29,27.5165,2.2055,12.4834013,23.37012561,27,4.999912099,0.328115461,15.05177133,52.44065068,726.3632,4,34,62,760.41,79.77014581,60.22770452,69.99892516,3008.223,162.8,-6.69999999999999,-10.5416666666667,44.0681178989019,-0.239212999539727,0.405470211536396,"Low"
"182","Gruver","JG1","ORG1",2019,2,"Animal","Mixed","Low","Low","Extensive","High",34.865,6.75,4.445,94.5,8.5,66,5122.5,679,217,25.5,27.5165,2.2055,12.4834013,23.37012561,27,4.999912099,0.328115461,15.05177133,52.44065068,726.3632,4,34,62,760.41,79.77014581,60.22770452,69.99892516,3008.223,122.1,-47.4,0.773684210526314,37.3625308758694,0.020707489358704,0.508260502671181,"Medium"
"183","Gruver","JG1","UIUC2",2019,2,"Animal","Mixed","Low","Medium","Extensive","High",35.5,6.75,4.7,97,9.5,83,5188,685.5,295,26.5,27.5165,2.2055,12.4834013,23.37012561,27,4.999912099,0.328115461,15.05177133,52.44065068,726.3632,4,34,62,760.41,79.77014581,60.22770452,69.99892516,3008.223,158.7,-10.8,24.3583333333333,38.0158449820199,0.640741599847482,0.739154709211694,"High"
"184","Gruver","JG1","ORG4",2019,2,"Animal","Mixed","Low","Low","Extensive","High",35.015,6.55,4.76,97.5,10.5,82.5,4920.5,655,287,28,27.5165,2.2055,12.4834013,23.37012561,27,4.999912099,0.328115461,15.05177133,52.44065068,726.3632,4,34,62,760.41,79.77014581,60.22770452,69.99892516,3008.223,169.5,0,0,0,NA,NA,NA
"185","Gruver","JG1","UIUC4",2019,2,"Animal","Mixed","Low","Low","Extensive","High",32.575,6.75,4.65,96.5,8.5,45.5,4763.5,659,158,27.5,27.5165,2.2055,12.4834013,23.37012561,27,4.999912099,0.328115461,15.05177133,52.44065068,726.3632,4,34,62,760.41,79.77014581,60.22770452,69.99892516,3008.223,137.6,-31.9,20.4416666666667,45.3616068805755,0.450638063163941,0.673874785648625,"High"
"186","Gruver","JG1","UIUC3",2019,2,"Animal","Mixed","Low","Medium","Extensive","High",33.945,6.85,4.715,97,9.5,62.5,5039,676.5,265,29,27.5165,2.2055,12.4834013,23.37012561,27,4.999912099,0.328115461,15.05177133,52.44065068,726.3632,4,34,62,760.41,79.77014581,60.22770452,69.99892516,3008.223,182.4,12.9,22.1666666666667,46.2707316352422,0.479064537846714,0.684053641626982,"High"
"187","Gruver","JG1","CHECK1",2019,2,"Animal","Mixed","Low","Medium","Extensive","High",38.645,6.55,5.1,100,11.5,47.5,5441.5,753.5,205.5,31,27.5165,2.2055,12.4834013,23.37012561,27,4.999912099,0.328115461,15.05177133,52.44065068,726.3632,4,34,62,760.41,79.77014581,60.22770452,69.99892516,3008.223,184.7,15.2,8.675,30.0237822400843,0.28893761387658,0.613685440496105,"High"
"188","Gruver","JG1","UIUC1",2019,2,"Animal","Mixed","Low","Medium","Extensive","High",36.36,6.55,5.08,100.5,16,72,5085.5,695.5,280,33.5,27.5165,2.2055,12.4834013,23.37012561,27,4.999912099,0.328115461,15.05177133,52.44065068,726.3632,4,34,62,760.41,79.77014581,60.22770452,69.99892516,3008.223,148.6,-20.9,9.51666666666667,35.3018112678072,0.269580124217173,0.606258353511464,"High"
"189","Doonan","TD","UIUC4",2019,2,"Green","Mixed","High","High","Intensive","Low",32.845,6.1,4.46,94.5,12,47.5,4193,614.5,180.5,33.5,24.45978571,1.950428571,12.54817966,24.52545005,8.214285714,2.564094711,0.160286009,15.65388535,44.54284689,817,5,25,70,755.65,79.27352,59.55134968,69.41243484,2919.636,113.8,80.3,20.4416666666667,45.3616068805755,0.450638063163941,0.673874785648625,"High"
"190","Doonan","TD","UIUC2",2019,2,"Green","Mixed","High","High","Intensive","Low",37.03,5.95,4.46,94.5,11.5,23,4611,626,174.5,33.5,24.45978571,1.950428571,12.54817966,24.52545005,8.214285714,2.564094711,0.160286009,15.65388535,44.54284689,817,5,25,70,755.65,79.27352,59.55134968,69.41243484,2919.636,147.4,113.9,24.3583333333333,38.0158449820199,0.640741599847482,0.739154709211694,"High"
"191","Doonan","TD","UIUC3",2019,2,"Green","Mixed","High","High","Intensive","Low",35.195,5.9,4.48,94.5,11,24.5,4332,560,156.5,33,24.45978571,1.950428571,12.54817966,24.52545005,8.214285714,2.564094711,0.160286009,15.65388535,44.54284689,817,5,25,70,755.65,79.27352,59.55134968,69.41243484,2919.636,150.8,117.3,22.1666666666667,46.2707316352422,0.479064537846714,0.684053641626982,"High"
"192","Doonan","TD","UIUC1",2019,2,"Green","Mixed","High","High","Intensive","Low",37.81,5.9,4.505,95,10.5,24,4665,590,164,34,24.45978571,1.950428571,12.54817966,24.52545005,8.214285714,2.564094711,0.160286009,15.65388535,44.54284689,817,5,25,70,755.65,79.27352,59.55134968,69.41243484,2919.636,111.9,78.4,9.51666666666667,35.3018112678072,0.269580124217173,0.606258353511464,"High"
"193","Doonan","TD","ORG1",2019,2,"Green","Mixed","High","High","Intensive","Low",34.47,6.05,4.67,97,9.5,20.5,4482.5,583.5,123.5,31,24.45978571,1.950428571,12.54817966,24.52545005,8.214285714,2.564094711,0.160286009,15.65388535,44.54284689,817,5,25,70,755.65,79.27352,59.55134968,69.41243484,2919.636,94.7,61.2,0.773684210526314,37.3625308758694,0.020707489358704,0.508260502671181,"Medium"
"194","Doonan","TD","ORG4",2019,2,"Green","Mixed","High","High","Intensive","Low",34.69,5.9,4.69,96.5,10,27.5,4325.5,515.5,159.5,29.5,24.45978571,1.950428571,12.54817966,24.52545005,8.214285714,2.564094711,0.160286009,15.65388535,44.54284689,817,5,25,70,755.65,79.27352,59.55134968,69.41243484,2919.636,33.5,0,0,0,NA,NA,NA
"195","Doonan","TD","UIUC7",2019,2,"Green","Mixed","High","High","Intensive","Low",35.54,5.9,4.955,99,9.5,25.5,4472.5,519,130.5,29.5,24.45978571,1.950428571,12.54817966,24.52545005,8.214285714,2.564094711,0.160286009,15.65388535,44.54284689,817,5,25,70,755.65,79.27352,59.55134968,69.41243484,2919.636,53.4,19.9,-10.5416666666667,44.0681178989019,-0.239212999539727,0.405470211536396,"Low"
"196","Doonan","TD","CHECK1",2019,2,"Green","Mixed","High","High","Intensive","Low",33.73,6,4.875,99,9,24,4394,530.5,121,33.5,24.45978571,1.950428571,12.54817966,24.52545005,8.214285714,2.564094711,0.160286009,15.65388535,44.54284689,817,5,25,70,755.65,79.27352,59.55134968,69.41243484,2919.636,61.4,27.9,8.675,30.0237822400843,0.28893761387658,0.613685440496105,"High"
"197","Smith","AS1","UIUC2",2020,1,"Mix","Legume","Low","Low","Extensive","High",13.845,6.85,2.07,61.5,6.5,26.5,1952,323,100,24.5,9.173,1.0435,8.790608529,27.73,11,1.653262227,0.144054566,11.47663887,27.17,300.4668,7,50,43,511.46,80.02608645,58.85982839,69.44295742,2906.082,195.7,70.1,27.3928571428571,35.5139726410219,0.771326188138577,0.779743193223798,"High"
"198","Smith","AS1","UIUC4",2020,1,"Mix","Legume","Low","Low","Extensive","High",14.105,6.65,1.805,56,7.5,28.5,1994,298,96.5,21.5,9.173,1.0435,8.790608529,27.73,11,1.653262227,0.144054566,11.47663887,27.17,300.4668,7,50,43,511.46,80.02608645,58.85982839,69.44295742,2906.082,176.5,50.9,34.1214285714286,36.3477261710027,0.938750017288557,0.826070446646235,"High"
"199","Smith","AS1","UIUC3",2020,1,"Mix","Legume","Low","Low","Extensive","High",14.175,6.6,1.655,53,8,30.5,1946.5,311,102.5,22.5,9.173,1.0435,8.790608529,27.73,11,1.653262227,0.144054566,11.47663887,27.17,300.4668,7,50,43,511.46,80.02608645,58.85982839,69.44295742,2906.082,182.3,56.7,37.2,41.698219847633,0.89212441528512,0.813836875174268,"High"
"200","Smith","AS1","UIUC1",2020,1,"Mix","Legume","Low","Low","Extensive","High",14.975,6.7,1.795,56,6,25,2073,348,103,22.5,9.173,1.0435,8.790608529,27.73,11,1.653262227,0.144054566,11.47663887,27.17,300.4668,7,50,43,511.46,80.02608645,58.85982839,69.44295742,2906.082,161.4,35.8,29.6071428571429,36.235372948919,0.817078463601852,0.793058205222006,"High"
"201","Smith","AS1","UIUC7",2020,1,"Mix","Legume","Low","Low","Extensive","High",15.34,6.7,1.81,56.5,6.5,28,2080,378,117,22,9.173,1.0435,8.790608529,27.73,11,1.653262227,0.144054566,11.47663887,27.17,300.4668,7,50,43,511.46,80.02608645,58.85982839,69.44295742,2906.082,131.7,6.09999999999999,5.28571428571429,36.9835692653426,0.142920610171272,0.556823559446325,"Medium"
"202","Smith","AS1","ORG4",2020,1,"Mix","Legume","Low","Low","Extensive","High",16.52,6.7,1.7,54,12.5,37.5,2258.5,396.5,118.5,24.5,9.173,1.0435,8.790608529,27.73,11,1.653262227,0.144054566,11.47663887,27.17,300.4668,7,50,43,511.46,80.02608645,58.85982839,69.44295742,2906.082,125.6,0,0,0,NA,NA,NA
"203","Smith","AS1","ORG1",2020,1,"Mix","Legume","Low","Low","Extensive","High",13.265,6.5,1.98,59.5,6,24.5,1742.5,309.5,96,20.5,9.173,1.0435,8.790608529,27.73,11,1.653262227,0.144054566,11.47663887,27.17,300.4668,7,50,43,511.46,80.02608645,58.85982839,69.44295742,2906.082,178.7,53.1,-0.379999999999998,44.2425920055372,-0.0085890085271776,0.496573523480971,"Low"
"204","Smith","AS1","CHECK1",2020,1,"Mix","Legume","Low","Low","Extensive","High",14.01,6.55,1.875,57.5,6,21,1862,329.5,92.5,21,9.173,1.0435,8.790608529,27.73,11,1.653262227,0.144054566,11.47663887,27.17,300.4668,7,50,43,511.46,80.02608645,58.85982839,69.44295742,2906.082,207.4,81.8,36.45,42.7383047430252,0.852864899980586,0.803132885790031,"High"
"205","Ambriole","AA2","UIUC2",2020,1,"Mix","Mixed","Moderate","Low","Intensive","High",52.51,7.65,10.18,124,33,16.5,9080,574,108,18,67.0345,5.0795,13.19706664,29.13,21,11.90800776,0.955105041,12.46774674,38.42,1173.4092,5,28,67,419.27,79.66638065,56.71472387,68.19055226,2724.966,58.2,-35.8,27.3928571428571,35.5139726410219,0.771326188138577,0.779743193223798,"High"
